post_id,syntax_ari,lex_liwc_WC,lex_liwc_Analytic,lex_liwc_Clout,lex_liwc_Authentic,lex_liwc_Tone,lex_liwc_WPS,lex_liwc_Sixltr,lex_liwc_Dic,lex_liwc_function,lex_liwc_pronoun,lex_liwc_ppron,lex_liwc_i,lex_liwc_we,lex_liwc_you,lex_liwc_shehe,lex_liwc_they,lex_liwc_ipron,lex_liwc_article,lex_liwc_prep,lex_liwc_auxverb,lex_liwc_adverb,lex_liwc_conj,lex_liwc_negate,lex_liwc_verb,lex_liwc_adj,lex_liwc_compare,lex_liwc_interrog,lex_liwc_number,lex_liwc_quant,lex_liwc_affect,lex_liwc_posemo,lex_liwc_negemo,lex_liwc_anx,lex_liwc_anger,lex_liwc_sad,lex_liwc_social,lex_liwc_family,lex_liwc_friend,lex_liwc_female,lex_liwc_male,lex_liwc_cogproc,lex_liwc_insight,lex_liwc_cause,lex_liwc_discrep,lex_liwc_tentat,lex_liwc_certain,lex_liwc_differ,lex_liwc_percept,lex_liwc_see,lex_liwc_hear,lex_liwc_feel,lex_liwc_bio,lex_liwc_body,lex_liwc_health,lex_liwc_sexual,lex_liwc_ingest,lex_liwc_drives,lex_liwc_affiliation,lex_liwc_achieve,lex_liwc_power,lex_liwc_reward,lex_liwc_risk,lex_liwc_focuspast,lex_liwc_focuspresent,lex_liwc_focusfuture,lex_liwc_relativ,lex_liwc_motion,lex_liwc_space,lex_liwc_time,lex_liwc_work,lex_liwc_leisure,lex_liwc_home,lex_liwc_money,lex_liwc_relig,lex_liwc_death,lex_liwc_informal,lex_liwc_swear,lex_liwc_netspeak,lex_liwc_assent,lex_liwc_nonflu,lex_liwc_filler,lex_liwc_AllPunc,lex_liwc_Period,lex_liwc_Comma,lex_liwc_Colon,lex_liwc_SemiC,lex_liwc_QMark,lex_liwc_Exclam,lex_liwc_Dash,lex_liwc_Quote,lex_liwc_Apostro,lex_liwc_Parenth,lex_liwc_OtherP,lex_dal_max_pleasantness,lex_dal_max_activation,lex_dal_max_imagery,lex_dal_min_pleasantness,lex_dal_min_activation,lex_dal_min_imagery,lex_dal_avg_activation,lex_dal_avg_imagery,lex_dal_avg_pleasantness,social_upvote_ratio,social_num_comments,syntax_fk_grade,sentiment,label
9wy6mm,1.330892532,117,6.35,63.38,78.04,99.0,23.4,5.13,94.02,57.26,33.33,27.35,17.95,0.0,3.42,3.42,2.56,5.98,0.85,9.4,6.84,2.56,7.69,1.71,17.09,5.98,3.42,0.85,0.0,2.56,11.11,8.55,2.56,0.0,0.85,0.85,22.22,5.13,0.0,8.55,0.0,6.84,0.85,0.85,0.85,0.85,0.85,2.56,1.71,1.71,0.0,0.0,1.71,0.0,0.0,0.0,0.0,12.82,5.13,3.42,2.56,3.42,1.71,4.27,14.53,0.85,8.55,0.85,4.27,3.42,2.56,0.85,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,17.95,3.42,8.55,0.0,0.0,0.85,0.0,0.0,1.71,3.42,0.0,0.0,3.0,2.6364,3.0,1.0,1.1429,1.0,1.72656,1.48317,1.98409,1.0,2,3.140928962,0.225824176,1
73ttl1,1.912380952,59,2.74,19.85,56.85,25.77,11.8,13.56,96.61,61.02,23.73,18.64,11.86,1.69,0.0,5.08,0.0,5.08,0.0,11.86,13.56,10.17,6.78,5.08,27.12,10.17,6.78,0.0,0.0,3.39,13.56,6.78,6.78,1.69,1.69,0.0,16.95,3.39,1.69,3.39,6.78,20.34,5.08,3.39,1.69,1.69,1.69,8.47,1.69,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,13.56,6.78,0.0,1.69,1.69,3.39,0.0,27.12,0.0,3.39,0.0,3.39,0.0,0.0,0.0,0.0,0.0,1.69,0.0,1.69,1.69,0.0,0.0,0.0,0.0,22.03,8.47,3.39,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,3.39,2.75,2.625,3.0,1.0,1.125,1.0,1.72054,1.46667,1.87511,0.75,18,3.301825397,-0.058928571,1
7nn564,3.970588235,113,31.03,42.96,88.86,41.79,22.6,13.27,96.46,62.83,23.89,18.58,9.73,1.77,0.0,7.08,0.0,5.31,6.19,15.04,9.73,2.65,10.62,1.77,25.66,3.54,0.0,0.0,0.88,0.88,2.65,1.77,0.88,0.0,0.0,0.88,15.04,1.77,0.0,7.08,0.88,13.27,1.77,0.88,4.42,7.08,0.88,7.08,1.77,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,7.96,3.54,0.0,1.77,2.65,0.0,5.31,16.81,3.54,21.24,4.42,11.5,6.19,0.0,0.88,1.77,0.0,0.88,0.0,0.88,0.0,0.0,0.0,0.88,0.0,16.81,4.42,5.31,0.0,0.0,0.0,0.0,0.0,1.77,5.31,0.0,0.0,2.6667,3.0,3.0,1.125,1.1429,1.0,1.66125,1.58022,1.88565,0.84,5,4.724033613,0.15,0
9mmin5,4.970714286,84,64.03,88.3,9.4,25.77,16.8,16.67,94.05,55.95,16.67,13.1,1.19,0.0,0.0,11.9,0.0,3.57,4.76,16.67,10.71,1.19,5.95,2.38,17.86,3.57,2.38,2.38,2.38,2.38,2.38,1.19,1.19,0.0,0.0,0.0,19.05,2.38,1.19,11.9,0.0,11.9,3.57,1.19,1.19,3.57,0.0,3.57,0.0,0.0,0.0,0.0,2.38,0.0,2.38,0.0,0.0,8.33,4.76,1.19,2.38,1.19,0.0,1.19,15.48,1.19,17.86,1.19,10.71,5.95,3.57,0.0,3.57,0.0,0.0,0.0,1.19,0.0,0.0,0.0,1.19,0.0,13.1,4.76,4.76,0.0,0.0,1.19,0.0,1.19,0.0,0.0,1.19,0.0,2.6667,2.8889,3.0,1.125,1.1818,1.0,1.74563,1.63288,1.8429,0.89,9,5.181904762,0.1,0
9kokqv,4.291125541,96,4.15,8.79,98.64,12.09,19.2,16.67,91.67,61.46,25.0,17.71,14.58,0.0,0.0,3.12,0.0,7.29,1.04,10.42,11.46,7.29,9.38,3.12,25.0,2.08,1.04,3.12,3.12,2.08,3.12,1.04,2.08,0.0,1.04,1.04,8.33,4.17,0.0,3.12,3.12,20.83,7.29,3.12,1.04,2.08,3.12,4.17,1.04,0.0,0.0,1.04,1.04,0.0,1.04,0.0,0.0,3.12,1.04,1.04,0.0,1.04,0.0,11.46,9.38,1.04,12.5,4.17,4.17,4.17,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71,5.21,7.29,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2.08,0.0,2.6667,2.75,3.0,1.1111,1.1429,1.0,1.74198,1.48764,1.87429,0.5,0,6.374199134,-0.017708333,1
7p60tc,4.576428571,80,17.19,30.86,21.42,72.57,16.0,12.5,97.5,66.25,21.25,16.25,10.0,0.0,0.0,6.25,0.0,5.0,5.0,16.25,12.5,6.25,10.0,5.0,23.75,6.25,5.0,2.5,0.0,1.25,2.5,2.5,0.0,0.0,0.0,0.0,16.25,0.0,1.25,6.25,0.0,21.25,5.0,5.0,5.0,3.75,2.5,6.25,6.25,2.5,3.75,0.0,1.25,0.0,1.25,0.0,0.0,3.75,2.5,0.0,1.25,0.0,0.0,2.5,18.75,1.25,6.25,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,11.25,5.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,2.75,2.625,3.0,1.0,1.0,1.0,1.67368,1.51081,1.90778,0.5,11,6.273904762,0.1,0
9gzded,3.326666667,71,74.53,83.8,92.35,1.0,14.2,9.86,94.37,56.34,22.54,16.9,7.04,4.23,0.0,5.63,0.0,5.63,7.04,16.9,2.82,4.23,5.63,0.0,8.45,1.41,0.0,5.63,0.0,1.41,4.23,0.0,4.23,0.0,1.41,0.0,15.49,0.0,0.0,5.63,0.0,2.82,0.0,1.41,0.0,1.41,0.0,0.0,5.63,1.41,4.23,0.0,2.82,1.41,1.41,0.0,0.0,15.49,4.23,2.82,9.86,0.0,0.0,0.0,7.04,0.0,28.17,5.63,12.68,9.86,8.45,0.0,1.41,0.0,0.0,0.0,2.82,2.82,0.0,0.0,0.0,0.0,16.9,7.04,4.23,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,2.82,2.6667,2.3333,3.0,1.0,1.2,1.0,1.76329,1.79655,1.81079,0.33,0,3.317957746,-0.01625,1
7qfl6c,6.946279318,133,74.51,27.38,73.74,54.07,26.6,14.29,89.47,54.14,14.29,7.52,7.52,0.0,0.0,0.0,0.0,6.77,6.77,15.79,7.52,4.51,7.52,0.0,15.04,5.26,2.26,1.5,0.75,2.26,8.27,3.76,2.26,0.0,0.75,1.5,3.76,0.0,0.0,0.0,0.0,12.03,1.5,3.01,1.5,4.51,0.0,2.26,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,8.27,0.75,0.75,5.26,3.01,0.0,2.26,11.28,1.5,15.04,0.75,9.77,4.51,4.51,0.0,0.0,6.77,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,6.77,2.26,3.76,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.6667,2.5714,3.0,1.1429,1.1429,1.0,1.70084,1.50598,1.80649,0.74,27,6.933923241,0.170138889,1
5qmict,0.961227229,139,8.67,15.69,90.24,1.0,27.8,11.51,97.84,67.63,20.86,15.11,13.67,0.0,0.72,0.0,0.72,5.76,5.04,14.39,12.95,12.95,10.07,2.16,19.42,3.6,0.72,2.16,0.0,0.0,9.35,0.0,8.63,2.88,2.16,2.16,7.91,0.0,0.72,0.0,0.72,12.95,3.6,1.44,3.6,2.16,1.44,2.88,2.88,0.72,0.0,2.16,2.88,1.44,1.44,0.0,0.0,5.76,0.72,1.44,2.88,0.0,1.44,2.88,18.71,1.44,12.23,0.72,5.04,6.47,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67,4.32,5.04,0.0,0.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0,2.6,2.8889,3.0,1.0,1.125,1.0,1.72811,1.50667,1.86905,0.86,2,3.132526366,-0.164935065,1
8smefp,5.463393939,54,85.72,17.72,99.0,5.77,18.0,12.96,94.44,53.7,9.26,9.26,9.26,0.0,0.0,0.0,0.0,0.0,11.11,14.81,7.41,3.7,11.11,0.0,12.96,5.56,3.7,3.7,7.41,5.56,1.85,0.0,1.85,1.85,0.0,0.0,5.56,1.85,1.85,1.85,1.85,12.96,3.7,1.85,1.85,5.56,0.0,5.56,3.7,1.85,0.0,0.0,1.85,0.0,1.85,0.0,0.0,5.56,1.85,3.7,0.0,0.0,0.0,1.85,9.26,0.0,25.93,1.85,11.11,14.81,1.85,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,14.81,3.7,5.56,1.85,0.0,1.85,0.0,0.0,0.0,1.85,0.0,0.0,3.0,2.8,3.0,1.0,1.1429,1.0,1.83496,1.57561,1.91796,1.0,2,6.792727273,0.186147186,1
7smyrw,4.634615385,63,71.14,86.68,47.57,95.81,12.6,14.29,96.83,52.38,14.29,9.52,4.76,0.0,0.0,4.76,0.0,4.76,7.94,14.29,14.29,1.59,3.17,1.59,15.87,4.76,1.59,1.59,7.94,6.35,4.76,4.76,0.0,0.0,0.0,0.0,22.22,3.17,1.59,6.35,1.59,7.94,0.0,0.0,0.0,1.59,1.59,4.76,0.0,0.0,0.0,0.0,1.59,0.0,1.59,0.0,0.0,7.94,6.35,1.59,1.59,0.0,0.0,7.94,9.52,0.0,15.87,0.0,3.17,12.7,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,11.11,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,2.7778,2.8889,3.0,1.1111,1.1429,1.0,1.73512,1.58148,1.90895,0.89,63,5.273846154,0.081536797,0
5y65d1,1.822060606,53,24.44,28.57,88.81,99.0,8.83,15.09,96.23,58.49,15.09,7.55,3.77,1.89,0.0,1.89,0.0,7.55,5.66,9.43,11.32,9.43,5.66,3.77,20.75,13.21,1.89,0.0,1.89,0.0,15.09,11.32,3.77,0.0,0.0,1.89,9.43,0.0,5.66,0.0,3.77,15.09,1.89,0.0,3.77,5.66,0.0,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,1.89,5.66,0.0,1.89,1.89,7.55,9.43,3.77,18.87,3.77,7.55,7.55,1.89,1.89,0.0,0.0,0.0,0.0,3.77,0.0,1.89,1.89,0.0,0.0,30.19,15.09,7.55,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,3.77,2.8,2.5,3.0,1.1111,1.0,1.0,1.73602,1.49767,1.83836,1.0,1,3.861363636,0.405291005,0
7nfxzy,3.044051282,65,30.37,77.92,94.81,95.12,13.0,10.77,93.85,61.54,13.85,12.31,6.15,4.62,0.0,1.54,0.0,1.54,6.15,13.85,13.85,6.15,13.85,0.0,20.0,0.0,0.0,0.0,4.62,1.54,4.62,4.62,0.0,0.0,0.0,0.0,12.31,0.0,1.54,0.0,3.08,9.23,0.0,1.54,0.0,3.08,3.08,3.08,0.0,0.0,0.0,0.0,3.08,0.0,3.08,0.0,0.0,18.46,10.77,3.08,1.54,3.08,0.0,10.77,9.23,3.08,23.08,0.0,9.23,13.85,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,3.08,0.0,2.8462,2.6667,3.0,1.1429,1.1429,1.0,1.73003,1.44815,1.88941,0.86,6,3.884230769,0.119426407,0
9j25ap,3.293483146,88,90.34,87.21,61.34,11.17,17.6,7.95,73.86,46.59,11.36,11.36,3.41,5.68,0.0,0.0,2.27,0.0,7.95,14.77,3.41,2.27,5.68,2.27,9.09,3.41,0.0,0.0,10.23,0.0,1.14,0.0,1.14,0.0,0.0,0.0,12.5,3.41,0.0,2.27,0.0,1.14,0.0,0.0,0.0,0.0,0.0,1.14,1.14,0.0,1.14,0.0,4.55,0.0,4.55,0.0,0.0,10.23,10.23,0.0,0.0,0.0,0.0,4.55,7.95,0.0,18.18,3.41,7.95,7.95,0.0,2.27,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,5.68,2.27,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,2.8333,2.6667,3.0,1.2308,1.125,1.0,1.74314,1.73939,1.94557,1.0,1,5.538516854,-0.065656566,0
8nn63n,10.27772727,85,61.34,82.67,8.97,1.0,21.25,30.59,90.59,55.29,18.82,3.53,1.18,2.35,0.0,0.0,0.0,15.29,8.24,12.94,5.88,5.88,5.88,1.18,14.12,4.71,1.18,3.53,0.0,0.0,11.76,1.18,9.41,3.53,0.0,0.0,11.76,0.0,0.0,1.18,0.0,14.12,5.88,2.35,0.0,4.71,0.0,2.35,8.24,1.18,2.35,2.35,1.18,1.18,0.0,0.0,0.0,8.24,3.53,0.0,0.0,1.18,3.53,1.18,7.06,1.18,3.53,1.18,1.18,1.18,1.18,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.71,5.88,0.0,0.0,0.0,0.0,5.88,0.0,3.53,0.0,0.0,2.6667,2.75,3.0,1.0,1.0,1.0,1.72023,1.41818,1.84559,0.99,24,9.108090909,0.12,0
92gxk9,2.506494253,58,83.44,98.06,47.93,1.0,14.5,15.52,93.1,43.1,17.24,10.34,0.0,1.72,5.17,0.0,3.45,6.9,3.45,15.52,3.45,1.72,3.45,0.0,22.41,5.17,3.45,1.72,1.72,1.72,12.07,3.45,8.62,3.45,1.72,1.72,17.24,0.0,0.0,0.0,0.0,29.31,12.07,8.62,5.17,8.62,1.72,3.45,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,13.79,1.72,5.17,5.17,1.72,3.45,1.72,17.24,0.0,10.34,0.0,6.9,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03,5.17,1.72,1.72,0.0,0.0,0.0,1.72,0.0,0.0,3.45,17.24,2.6667,2.6364,3.0,1.2857,1.1429,1.0,1.69627,1.52157,1.90755,0.9,1,3.384655172,0.415,0
7tk7va,2.501025641,115,27.92,91.79,43.37,6.45,16.43,10.43,92.17,53.04,23.48,20.0,7.83,0.87,1.74,9.57,0.0,3.48,6.96,6.96,8.7,2.61,6.09,1.74,24.35,4.35,0.87,0.87,0.87,1.74,3.48,0.87,2.61,0.87,0.0,1.74,24.35,0.0,0.87,0.0,9.57,7.83,2.61,0.0,0.0,0.87,1.74,3.48,4.35,1.74,2.61,0.0,0.87,0.0,0.0,0.0,0.87,8.7,4.35,0.87,0.87,2.61,0.0,17.39,5.22,0.87,15.65,3.48,2.61,9.57,2.61,0.0,0.0,0.87,0.0,0.87,1.74,0.0,0.0,1.74,0.0,0.0,26.09,7.83,6.09,0.0,0.0,1.74,0.0,1.74,8.7,0.0,0.0,0.0,3.0,2.5,2.8,1.0,1.0,1.0,1.69507,1.58947,1.92606,0.4,10,3.196239316,0.097619048,0
7qx7gb,9.596,146,32.87,60.81,19.1,25.77,29.2,17.12,93.84,60.96,24.66,15.07,6.16,0.0,0.0,8.22,0.68,9.59,5.48,13.01,8.9,2.74,6.16,2.74,18.49,2.74,0.68,0.0,2.05,2.05,5.48,2.74,2.74,0.68,0.0,0.68,15.07,0.68,0.0,0.0,8.22,11.64,2.05,0.68,3.42,2.05,1.37,3.42,5.48,2.74,2.74,0.0,0.0,0.0,0.0,0.0,0.0,6.85,2.74,0.68,0.68,0.68,2.05,10.96,4.11,0.0,15.75,2.05,8.22,5.48,0.68,2.05,0.0,1.37,0.0,0.0,1.37,0.0,1.37,0.0,0.0,0.0,10.27,3.42,5.48,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,3.0,2.8,3.0,1.1111,1.1429,1.0,1.75838,1.59545,1.83544,0.67,10,8.556,0.2125,0
5r1o6i,0.978711584,89,32.22,10.84,97.29,11.29,17.8,12.36,94.38,65.17,23.6,16.85,13.48,0.0,0.0,3.37,0.0,6.74,5.62,16.85,10.11,5.62,7.87,2.25,23.6,5.62,3.37,3.37,2.25,4.49,1.12,0.0,1.12,1.12,0.0,0.0,5.62,0.0,0.0,0.0,3.37,12.36,4.49,2.25,0.0,2.25,1.12,2.25,0.0,0.0,0.0,0.0,2.25,0.0,2.25,0.0,0.0,8.99,0.0,4.49,3.37,1.12,0.0,11.24,10.11,1.12,15.73,2.25,5.62,7.87,2.25,1.12,1.12,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,14.61,5.62,0.0,0.0,0.0,0.0,0.0,0.0,2.25,4.49,2.25,0.0,2.6,2.7143,3.0,1.1429,1.1429,1.0,1.67723,1.50127,1.84179,0.57,3,3.170567376,0.014285714,1
9ezmsq,5.839756098,78,67.61,81.53,23.51,99.0,15.6,16.67,87.18,51.28,14.1,7.69,6.41,0.0,1.28,0.0,0.0,6.41,5.13,16.67,12.82,1.28,7.69,0.0,23.08,5.13,3.85,2.56,5.13,1.28,6.41,6.41,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,11.54,1.28,0.0,1.28,7.69,0.0,2.56,6.41,2.56,3.85,0.0,0.0,0.0,0.0,0.0,0.0,10.26,1.28,6.41,2.56,2.56,0.0,2.56,16.67,1.28,7.69,1.28,3.85,2.56,1.28,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,3.85,3.85,0.0,0.0,0.0,2.56,0.0,0.0,3.85,2.56,0.0,3.0,2.6364,3.0,1.2857,1.1818,1.0,1.73645,1.46567,1.97299,0.45,0,6.923073171,0.375,0
7tji9z,5.918421053,112,49.9,67.23,35.37,1.0,22.4,12.5,93.75,66.96,25.89,21.43,8.93,0.0,0.0,11.61,0.89,4.46,7.14,17.86,3.57,3.57,11.61,0.89,15.18,1.79,0.89,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.89,0.89,16.96,0.0,0.0,0.0,11.61,9.82,0.0,2.68,1.79,0.89,1.79,2.68,0.89,0.0,0.0,0.89,0.89,0.89,0.0,0.0,0.0,13.39,1.79,0.0,7.14,4.46,1.79,1.79,11.61,1.79,20.54,3.57,14.29,2.68,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39,4.46,4.46,0.0,0.0,0.0,0.0,0.89,0.0,1.79,1.79,0.0,2.5714,2.8889,3.0,1.0,1.1429,1.0,1.7283,1.72043,1.7682,0.6,2,6.104210526,-0.091111111,1
7scuer,1.887942857,75,5.69,39.47,82.75,25.77,15.0,14.67,97.33,61.33,26.67,24.0,16.0,2.67,0.0,5.33,0.0,2.67,2.67,8.0,9.33,6.67,10.67,0.0,18.67,6.67,4.0,1.33,2.67,2.67,8.0,4.0,4.0,0.0,4.0,0.0,13.33,0.0,1.33,5.33,0.0,14.67,1.33,5.33,2.67,1.33,2.67,1.33,1.33,0.0,1.33,0.0,8.0,0.0,4.0,1.33,4.0,12.0,4.0,8.0,1.33,2.67,0.0,12.0,2.67,0.0,16.0,2.67,8.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,9.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,3.0,2.8,3.0,1.1667,1.3333,1.0,1.75987,1.62059,1.95188,1.0,2,3.063238095,0.213636364,0
6dkdws,5.174085366,121,37.94,28.15,81.8,72.22,24.2,17.36,85.95,57.85,17.36,11.57,9.09,0.0,1.65,0.0,0.83,5.79,3.31,17.36,9.09,8.26,9.09,1.65,16.53,3.31,1.65,3.31,1.65,0.0,2.48,2.48,0.0,0.0,0.0,0.0,6.61,0.83,0.0,0.0,0.0,15.7,3.31,4.13,1.65,4.13,0.83,3.31,1.65,0.83,0.83,0.0,0.83,0.0,0.83,0.0,0.0,3.31,1.65,0.83,1.65,0.0,0.0,3.31,10.74,0.0,12.4,1.65,7.44,3.31,9.09,0.83,0.83,0.83,0.0,0.0,0.83,0.0,0.83,0.0,0.0,0.0,11.57,2.48,3.31,0.0,0.0,1.65,0.0,0.0,0.0,0.0,1.65,2.48,2.8462,2.8889,3.0,1.0,1.1429,1.0,1.76727,1.48824,1.87873,0.84,23,5.947713415,0.133826531,0
5ryolf,0.156521739,66,35.35,1.75,99.0,7.96,13.2,6.06,95.45,62.12,25.76,18.18,18.18,0.0,0.0,0.0,0.0,7.58,3.03,18.18,7.58,4.55,7.58,1.52,21.21,6.06,4.55,0.0,0.0,1.52,7.58,3.03,4.55,3.03,0.0,1.52,3.03,1.52,0.0,0.0,1.52,15.15,4.55,1.52,3.03,3.03,1.52,4.55,3.03,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,7.58,1.52,3.03,0.0,3.03,0.0,1.52,18.18,4.55,12.12,3.03,6.06,3.03,1.52,0.0,1.52,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,7.58,1.52,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,1.52,2.8333,2.625,3.0,1.0,1.125,1.0,1.74866,1.48889,1.9663,0.9,1,2.405144928,-0.127777778,1
6v0vbp,0.0175,22,68.79,81.84,85.21,99.0,5.5,18.18,95.45,50.0,13.64,9.09,4.55,0.0,4.55,0.0,0.0,4.55,0.0,18.18,9.09,4.55,4.55,0.0,27.27,0.0,0.0,0.0,0.0,4.55,13.64,13.64,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,13.64,4.55,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,9.09,9.09,4.55,4.55,0.0,0.0,27.27,0.0,22.73,9.09,9.09,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.82,9.09,4.55,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09,2.6667,2.1818,3.0,1.5,1.1818,1.0,1.70319,1.53,1.96297,0.8,0,2.975,0.40625,0
8llkv5,1.709166667,72,11.24,83.46,23.51,2.09,14.4,9.72,98.61,66.67,33.33,27.78,11.11,0.0,0.0,16.67,0.0,5.56,1.39,15.28,8.33,5.56,6.94,0.0,23.61,4.17,1.39,4.17,0.0,0.0,2.78,0.0,2.78,1.39,1.39,0.0,20.83,0.0,0.0,0.0,16.67,5.56,2.78,1.39,1.39,0.0,0.0,0.0,6.94,2.78,2.78,1.39,6.94,6.94,0.0,0.0,0.0,1.39,0.0,0.0,0.0,1.39,0.0,12.5,6.94,0.0,20.83,4.17,12.5,4.17,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,6.94,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333,2.5,3.0,1.0,1.125,1.0,1.68864,1.72857,1.82076,1.0,2,2.201111111,-0.25625,1
5wwot0,-0.249677419,31,1.0,98.75,99.0,99.0,6.2,3.23,100.0,70.97,35.48,19.35,6.45,0.0,12.9,0.0,0.0,16.13,0.0,6.45,19.35,9.68,3.23,0.0,29.03,0.0,3.23,0.0,0.0,0.0,6.45,6.45,0.0,0.0,0.0,0.0,22.58,0.0,0.0,0.0,0.0,22.58,6.45,0.0,3.23,9.68,6.45,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.23,0.0,16.13,16.13,0.0,19.35,0.0,0.0,19.35,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,3.23,0.0,0.0,16.13,3.23,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2.7143,2.625,2.6,1.2857,1.3,1.0,1.70312,1.30323,1.98027,0.94,8,0.911870968,0.041666667,1
984dn1,1.64375,90,8.19,9.13,99.0,46.22,18.0,14.44,95.56,67.78,25.56,17.78,15.56,0.0,0.0,0.0,2.22,7.78,3.33,14.44,15.56,6.67,5.56,4.44,23.33,1.11,1.11,1.11,2.22,2.22,3.33,2.22,1.11,1.11,0.0,0.0,11.11,1.11,3.33,0.0,0.0,11.11,2.22,1.11,1.11,2.22,1.11,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,2.22,0.0,3.33,0.0,1.11,3.33,20.0,0.0,16.67,4.44,6.67,10.0,1.11,0.0,1.11,0.0,0.0,0.0,1.11,0.0,0.0,0.0,1.11,0.0,13.33,5.56,1.11,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,2.6667,2.625,3.0,1.0,1.125,1.0,1.70274,1.56104,1.88772,0.9,19,3.717083333,0.053571429,1
9u1ycz,1.160051282,59,27.64,8.77,34.72,1.0,11.8,11.86,88.14,55.93,16.95,10.17,10.17,0.0,0.0,0.0,0.0,6.78,5.08,13.56,11.86,5.08,6.78,6.78,28.81,0.0,1.69,1.69,0.0,3.39,3.39,0.0,3.39,1.69,1.69,1.69,5.08,0.0,0.0,0.0,0.0,10.17,1.69,0.0,5.08,1.69,1.69,0.0,1.69,0.0,0.0,1.69,5.08,1.69,3.39,0.0,0.0,1.69,0.0,0.0,1.69,0.0,0.0,0.0,23.73,1.69,11.86,3.39,5.08,1.69,1.69,0.0,0.0,0.0,0.0,0.0,3.39,1.69,0.0,0.0,0.0,1.69,25.42,8.47,3.39,0.0,0.0,0.0,0.0,0.0,3.39,10.17,0.0,0.0,2.75,2.625,3.0,1.2,1.1818,1.0,1.67679,1.432,1.86081,0.96,16,3.158076923,-0.31,1
